roi,epoch,experiment,rho,p_value
PIT,66,random_target_e40_l30,0.10041842544156054,0.0
V2,66,random_target_e40_l30,0.0012860489116811923,0.3633938302572568
LO2,66,random_target_e40_l30,0.13280454695341865,0.0
LO1,66,random_target_e40_l30,0.04330971943653772,5.943677148279711e-206
V3,66,random_target_e40_l30,-0.009335407836949455,4.168648190319572e-11
FFC,66,random_target_e40_l30,0.11309726853895329,0.0
LO3,66,random_target_e40_l30,0.07043781171601654,0.0
V1,67,random_target_e40_l30,-0.0071063215585202896,5.101225324225449e-07
PIT,67,random_target_e40_l30,0.10036743135550678,0.0
V2,67,random_target_e40_l30,0.00143260608306425,0.31130056047044363
LO2,67,random_target_e40_l30,0.13289800700706814,0.0
LO1,67,random_target_e40_l30,0.04334973745278954,2.493438759011793e-206
V3,67,random_target_e40_l30,-0.009295421483032092,5.041883708412225e-11
FFC,67,random_target_e40_l30,0.11321140107282554,0.0
LO3,67,random_target_e40_l30,0.07053692318560464,0.0
V1,68,random_target_e40_l30,-0.007440434379773161,1.4514836986229618e-07
PIT,68,random_target_e40_l30,0.10028396205630143,0.0
V2,68,random_target_e40_l30,0.0010867799720643595,0.44243760166949986
LO2,68,random_target_e40_l30,0.13316344596962584,0.0
LO1,68,random_target_e40_l30,0.043322007563464895,4.552501740709342e-206
V3,68,random_target_e40_l30,-0.009575888891356844,1.3063995671374091e-11
FFC,68,random_target_e40_l30,0.1131796005638905,0.0
LO3,68,random_target_e40_l30,0.07061853287514758,0.0
V1,69,random_target_e40_l30,-0.007355131585717893,2.0109811846721845e-07
PIT,69,random_target_e40_l30,0.10032835287639974,0.0
V2,69,random_target_e40_l30,0.0011580084812626758,0.4131149190903112
LO2,69,random_target_e40_l30,0.13321045099468395,0.0
LO1,69,random_target_e40_l30,0.04315892515164629,1.557696648689563e-204
V3,69,random_target_e40_l30,-0.00961484925089224,1.0796376868733368e-11
FFC,69,random_target_e40_l30,0.11307357305041198,0.0
LO3,69,random_target_e40_l30,0.07049512717081433,0.0
V1,70,random_target_e40_l30,-0.0062433273162966875,1.021728712603341e-05
PIT,70,random_target_e40_l30,0.08765557035370068,0.0
V2,70,random_target_e40_l30,0.004205974378135653,0.0029529736697986144
LO2,70,random_target_e40_l30,0.1186025367806252,0.0
LO1,70,random_target_e40_l30,0.04211478198853759,7.553604468103516e-195
V3,70,random_target_e40_l30,-0.004998540174137812,0.0004112655534847595
FFC,70,random_target_e40_l30,0.09288163775170541,0.0
LO3,70,random_target_e40_l30,0.061554931380897564,0.0
V1,71,random_target_e40_l30,-0.006647424725617783,2.6255631168205326e-06
PIT,71,random_target_e40_l30,0.07930451368006088,0.0
V2,71,random_target_e40_l30,0.0017533723280663128,0.21527171876350565
LO2,71,random_target_e40_l30,0.1121121512235674,0.0
LO1,71,random_target_e40_l30,0.04207036416734913,1.927149280513625e-194
V3,71,random_target_e40_l30,-0.004405551364882652,0.0018479195068861055
FFC,71,random_target_e40_l30,0.0906508678030678,0.0
LO3,71,random_target_e40_l30,0.06458971371108652,0.0
V1,72,random_target_e40_l30,-0.022194133116162803,1.836858358753423e-55
PIT,72,random_target_e40_l30,0.07173346277529885,0.0
V2,72,random_target_e40_l30,-0.01690860090658873,6.412463588173509e-33
LO2,72,random_target_e40_l30,0.10916002440010675,0.0
LO1,72,random_target_e40_l30,0.04880011028496619,5.6584435669750525e-261
V3,72,random_target_e40_l30,-0.01102536440279416,6.5733513952763e-15
FFC,72,random_target_e40_l30,0.09000938013805729,0.0
LO3,72,random_target_e40_l30,0.0743517570098347,0.0
V1,73,random_target_e40_l30,-0.0004915897625349432,0.728266976970412
PIT,73,random_target_e40_l30,0.080027470252193,0.0
V2,73,random_target_e40_l30,-0.0007257002844551923,0.6080284519910819
LO2,73,random_target_e40_l30,0.12521304592946755,0.0
LO1,73,random_target_e40_l30,0.0654296652167205,0.0
V3,73,random_target_e40_l30,-0.00023419065004929212,0.8685389865696517
FFC,73,random_target_e40_l30,0.11382517432153612,0.0
LO3,73,random_target_e40_l30,0.09206209530015405,0.0
V1,74,random_target_e40_l30,0.008470476968109588,2.142352213932782e-09
PIT,74,random_target_e40_l30,0.08979440148524537,0.0
V2,74,random_target_e40_l30,0.005435350008237035,0.00012229996391958142
LO2,74,random_target_e40_l30,0.14162597258680704,0.0
LO1,74,random_target_e40_l30,0.07249710625522579,0.0
V3,74,random_target_e40_l30,0.0034698588857304657,0.014193249332208148
FFC,74,random_target_e40_l30,0.13023747418726087,0.0
LO3,74,random_target_e40_l30,0.10359435814042023,0.0
V1,75,random_target_e40_l30,0.008599492754247134,1.2183069244877694e-09
PIT,75,random_target_e40_l30,0.09145246676088728,0.0
V2,75,random_target_e40_l30,0.006414840609378749,5.7947245792157885e-06
LO2,75,random_target_e40_l30,0.14154428785568107,0.0
LO1,75,random_target_e40_l30,0.0722849420902454,0.0
V3,75,random_target_e40_l30,0.004094057321080831,0.003809830883209367
FFC,75,random_target_e40_l30,0.13038288026734482,0.0
LO3,75,random_target_e40_l30,0.10207406296362584,0.0
V1,76,random_target_e40_l30,0.008119259398727192,9.55795234087292e-09
PIT,76,random_target_e40_l30,0.09195845086643997,0.0
V2,76,random_target_e40_l30,0.005744904539107597,4.9019641683681864e-05
LO2,76,random_target_e40_l30,0.1425471683976729,0.0
LO1,76,random_target_e40_l30,0.0730495597690988,0.0
V3,76,random_target_e40_l30,0.0036930985028766883,0.009051276106437384
FFC,76,random_target_e40_l30,0.13120977435320216,0.0
LO3,76,random_target_e40_l30,0.10339092114483028,0.0
V1,77,random_target_e40_l30,0.0071357432374501255,4.5766547272243973e-07
PIT,77,random_target_e40_l30,0.0914981052319551,0.0
V2,77,random_target_e40_l30,0.004913242180098245,0.0005157087792823175
LO2,77,random_target_e40_l30,0.141855791965881,0.0
LO1,77,random_target_e40_l30,0.07228865760069575,0.0
V3,77,random_target_e40_l30,0.0027593001084688143,0.05115909570293676
FFC,77,random_target_e40_l30,0.13106397733030642,0.0
LO3,77,random_target_e40_l30,0.10317721634180091,0.0
V1,78,random_target_e40_l30,0.007152395400399364,4.3032333688837465e-07
PIT,78,random_target_e40_l30,0.09279477899147498,0.0
V2,78,random_target_e40_l30,0.004782814024760404,0.0007241209898085236
LO2,78,random_target_e40_l30,0.14407485231318998,0.0
LO1,78,random_target_e40_l30,0.07235131010257205,0.0
V3,78,random_target_e40_l30,0.002498399435659582,0.07743780344581244
FFC,78,random_target_e40_l30,0.1320028272720245,0.0
LO3,78,random_target_e40_l30,0.10358908428953216,0.0
V1,79,random_target_e40_l30,0.007801125158912662,3.516874885331899e-08
PIT,79,random_target_e40_l30,0.09168652301011423,0.0
V2,79,random_target_e40_l30,0.00540716673835649,0.00013261528325541944
LO2,79,random_target_e40_l30,0.14221583210207625,0.0
LO1,79,random_target_e40_l30,0.07160204358265043,0.0
V3,79,random_target_e40_l30,0.002783772427062129,0.0491326460630558
FFC,79,random_target_e40_l30,0.1311271169688434,0.0
LO3,79,random_target_e40_l30,0.10284884237490119,0.0
V1,80,random_target_e40_l30,0.0071563969921431495,4.2399163805661207e-07
PIT,80,random_target_e40_l30,0.09182224912887993,0.0
V2,80,random_target_e40_l30,0.0051912481530610515,0.00024355206697720142
LO2,80,random_target_e40_l30,0.14118247326202166,0.0
LO1,80,random_target_e40_l30,0.07120725892276139,0.0
V3,80,random_target_e40_l30,0.0023930281309323385,0.09078365621536115
FFC,80,random_target_e40_l30,0.13085864080931545,0.0
LO3,80,random_target_e40_l30,0.10202898410931246,0.0
V1,81,random_target_e40_l30,0.007386996674704781,1.781121764650805e-07
PIT,81,random_target_e40_l30,0.09093509425481337,0.0
V2,81,random_target_e40_l30,0.004718193597800791,0.0008541961475637007
LO2,81,random_target_e40_l30,0.1411648495097631,0.0
LO1,81,random_target_e40_l30,0.07035069413537073,0.0
V3,81,random_target_e40_l30,0.0020296707758919127,0.15143702062372355
FFC,81,random_target_e40_l30,0.12998771036234663,0.0
LO3,81,random_target_e40_l30,0.1018689097656761,0.0
V1,82,random_target_e40_l30,0.0069212076690175805,1.0000349972115492e-06
PIT,82,random_target_e40_l30,0.09146543428887405,0.0
V2,82,random_target_e40_l30,0.004174450783209594,0.0031745351940350307
LO2,82,random_target_e40_l30,0.1423353734877827,0.0
LO1,82,random_target_e40_l30,0.07032170395830874,0.0
V3,82,random_target_e40_l30,0.0011869158283931286,0.4015508598451142
FFC,82,random_target_e40_l30,0.13094433534410846,0.0
LO3,82,random_target_e40_l30,0.10244801286132514,0.0
V1,83,random_target_e40_l30,0.006715315657095615,2.0736386594562527e-06
PIT,83,random_target_e40_l30,0.09355411421189708,0.0
V2,83,random_target_e40_l30,0.004613851436532888,0.0011107362154215417
LO2,83,random_target_e40_l30,0.14427159816724114,0.0
LO1,83,random_target_e40_l30,0.0709900115372534,0.0
V3,83,random_target_e40_l30,0.0015507320346867725,0.27308636728426355
FFC,83,random_target_e40_l30,0.1331166811004455,0.0
LO3,83,random_target_e40_l30,0.10265670753867663,0.0
V1,84,random_target_e40_l30,0.006938864057104164,9.385154611006312e-07
PIT,84,random_target_e40_l30,0.09115321030210767,0.0
V2,84,random_target_e40_l30,0.004713313000528169,0.0008648521165862655
LO2,84,random_target_e40_l30,0.14135905169489993,0.0
LO1,84,random_target_e40_l30,0.07091048873592587,0.0
V3,84,random_target_e40_l30,0.0017828048567992598,0.2076690817848393
FFC,84,random_target_e40_l30,0.13034530330080074,0.0
LO3,84,random_target_e40_l30,0.10210299607430413,0.0
V1,85,random_target_e40_l30,0.006699627313851547,2.1902926435672555e-06
PIT,85,random_target_e40_l30,0.09298607573415456,0.0
V2,85,random_target_e40_l30,0.0039973545810297615,0.0047258912211013806
LO2,85,random_target_e40_l30,0.14462938202150386,0.0
LO1,85,random_target_e40_l30,0.07043481648045781,0.0
V3,85,random_target_e40_l30,0.0008452616296223774,0.5502470806691873
FFC,85,random_target_e40_l30,0.13234153328863965,0.0
LO3,85,random_target_e40_l30,0.1030321642430852,0.0
V1,86,random_target_e40_l30,0.007533488318923372,1.012986489214721e-07
PIT,86,random_target_e40_l30,0.09123280026153531,0.0
V2,86,random_target_e40_l30,0.004881452791466423,0.0005605990054819112
LO2,86,random_target_e40_l30,0.1413186776965293,0.0
LO1,86,random_target_e40_l30,0.06980271720295408,0.0
V3,86,random_target_e40_l30,0.0015159784854784388,0.2839804046448285
FFC,86,random_target_e40_l30,0.13059518546058307,0.0
LO3,86,random_target_e40_l30,0.10150240862233759,0.0
V1,87,random_target_e40_l30,0.007225684075304371,3.276103423256768e-07
PIT,87,random_target_e40_l30,0.09344614224826336,0.0
V2,87,random_target_e40_l30,0.005087878196244433,0.00032328667935463195
LO2,87,random_target_e40_l30,0.1439190685536929,0.0
LO1,87,random_target_e40_l30,0.07100541746256293,0.0
V3,87,random_target_e40_l30,0.0014690530361560587,0.2991509772230833
FFC,87,random_target_e40_l30,0.13335378075259638,0.0
LO3,87,random_target_e40_l30,0.10300867500204765,0.0
V1,88,random_target_e40_l30,0.007442011983175245,1.4427100180111644e-07
PIT,88,random_target_e40_l30,0.09155562179679531,0.0
V2,88,random_target_e40_l30,0.00478380965578435,0.0007222691278144016
LO2,88,random_target_e40_l30,0.1415036101687259,0.0
LO1,88,random_target_e40_l30,0.06944471849236661,0.0
V3,88,random_target_e40_l30,0.0012968890483185057,0.35936355600247805
FFC,88,random_target_e40_l30,0.13083878438792634,0.0
LO3,88,random_target_e40_l30,0.10128781421438433,0.0
V1,89,random_target_e40_l30,0.007161720634320965,4.157072581932209e-07
PIT,89,random_target_e40_l30,0.09371519624282211,0.0
V2,89,random_target_e40_l30,0.005104991907685202,0.0003085860676278906
LO2,89,random_target_e40_l30,0.14375117813201752,0.0
LO1,89,random_target_e40_l30,0.07022975729061681,0.0
V3,89,random_target_e40_l30,0.0012634000701055306,0.3719053245378242
FFC,89,random_target_e40_l30,0.13331982626943759,0.0
LO3,89,random_target_e40_l30,0.10222358369676078,0.0
V1,90,random_target_e40_l30,0.008768835442410697,5.736499595654283e-10
PIT,90,random_target_e40_l30,0.09327391826719224,0.0
V2,90,random_target_e40_l30,0.006284143562045761,8.93875588807288e-06
LO2,90,random_target_e40_l30,0.14387546736483467,0.0
LO1,90,random_target_e40_l30,0.07019296893329585,0.0
V3,90,random_target_e40_l30,0.0020785772565282815,0.14182223527359789
FFC,90,random_target_e40_l30,0.13319493131829988,0.0
LO3,90,random_target_e40_l30,0.10226307136182979,0.0
V1,91,random_target_e40_l30,0.00777259793603979,3.943192932005918e-08
PIT,91,random_target_e40_l30,0.09049621047052947,0.0
V2,91,random_target_e40_l30,0.004890196984962084,0.0005479013414527173
LO2,91,random_target_e40_l30,0.1404989239477567,0.0
LO1,91,random_target_e40_l30,0.06841433630699,0.0
V3,91,random_target_e40_l30,0.0010612446307748935,0.45323283727086816
FFC,91,random_target_e40_l30,0.12959581525431002,0.0
LO3,91,random_target_e40_l30,0.10056824595816405,0.0
V1,92,random_target_e40_l30,0.007005096846655667,7.386250190459579e-07
PIT,92,random_target_e40_l30,0.0937237456468269,0.0
V2,92,random_target_e40_l30,0.004667699724327263,0.0009705717052150364
LO2,92,random_target_e40_l30,0.14423329020182493,0.0
LO1,92,random_target_e40_l30,0.0709217363493514,0.0
V3,92,random_target_e40_l30,0.0012636034103740556,0.37182836299128474
FFC,92,random_target_e40_l30,0.133372752390685,0.0
LO3,92,random_target_e40_l30,0.1030371904755071,0.0
V1,93,random_target_e40_l30,0.00796994733794077,1.772446650809321e-08
PIT,93,random_target_e40_l30,0.09275360224184491,0.0
V2,93,random_target_e40_l30,0.0058616384909233165,3.4315604893123904e-05
LO2,93,random_target_e40_l30,0.14206118069098236,0.0
LO1,93,random_target_e40_l30,0.07002521870645068,0.0
V3,93,random_target_e40_l30,0.001930337879964978,0.17248253698240207
FFC,93,random_target_e40_l30,0.13256362347837802,0.0
LO3,93,random_target_e40_l30,0.10166741687130608,0.0
V1,94,random_target_e40_l30,0.007354413822493974,2.0164754686499973e-07
PIT,94,random_target_e40_l30,0.09206990653955678,0.0
V2,94,random_target_e40_l30,0.0048972103891427995,0.000537911173305333
LO2,94,random_target_e40_l30,0.14201359936466756,0.0
LO1,94,random_target_e40_l30,0.06926004149343838,0.0
V3,94,random_target_e40_l30,0.0010252433692273303,0.4687021553300512
FFC,94,random_target_e40_l30,0.1312010898634365,0.0
LO3,94,random_target_e40_l30,0.1012735016760319,0.0
V1,95,random_target_e40_l30,0.005826183099798503,3.826759845155469e-05
PIT,95,random_target_e40_l30,0.09192609847908072,0.0
V2,95,random_target_e40_l30,0.0036479446169750836,0.009931694607930818
LO2,95,random_target_e40_l30,0.14181375180117542,0.0
LO1,95,random_target_e40_l30,0.0692110293214487,0.0
V3,95,random_target_e40_l30,0.00029749212033185944,0.8334702404985672
FFC,95,random_target_e40_l30,0.13077107026327559,0.0
LO3,95,random_target_e40_l30,0.10133377339714011,0.0
V1,96,random_target_e40_l30,0.007848085047544084,2.9106121543367763e-08
PIT,96,random_target_e40_l30,0.09192112114980569,0.0
V2,96,random_target_e40_l30,0.005181384962421699,0.0002502777973925394
LO2,96,random_target_e40_l30,0.14176365361849552,0.0
LO1,96,random_target_e40_l30,0.06911448465528658,0.0
V3,96,random_target_e40_l30,0.0011979925304414082,0.3971717437987995
FFC,96,random_target_e40_l30,0.13142607539092005,0.0
LO3,96,random_target_e40_l30,0.10119727075438278,0.0
V1,97,random_target_e40_l30,0.0068375644606074055,1.348192629860306e-06
PIT,97,random_target_e40_l30,0.09241050305659428,0.0
V2,97,random_target_e40_l30,0.004153112770719298,0.003332996749678083
LO2,97,random_target_e40_l30,0.14280863186580273,0.0
LO1,97,random_target_e40_l30,0.06800493829381915,0.0
V3,97,random_target_e40_l30,-2.4631803363923906e-05,0.9861106796658059
FFC,97,random_target_e40_l30,0.13132523240695101,0.0
LO3,97,random_target_e40_l30,0.10057248483593366,0.0
V1,98,random_target_e40_l30,0.0071404654041043614,4.497461597766623e-07
PIT,98,random_target_e40_l30,0.09225585335668468,0.0
V2,98,random_target_e40_l30,0.004663006386081171,0.0009821032025258555
LO2,98,random_target_e40_l30,0.14259798771266274,0.0
LO1,98,random_target_e40_l30,0.06907361125834938,0.0
V3,98,random_target_e40_l30,0.0006127093354176923,0.6649906482649643
FFC,98,random_target_e40_l30,0.13154539442980542,0.0
LO3,98,random_target_e40_l30,0.10140499295380033,0.0
V1,99,random_target_e40_l30,0.007102759764890003,5.168533082999224e-07
PIT,99,random_target_e40_l30,0.09401004586322714,0.0
V2,99,random_target_e40_l30,0.004535665464825054,0.0013477920478460138
LO2,99,random_target_e40_l30,0.14491926978374417,0.0
LO1,99,random_target_e40_l30,0.06912810606297064,0.0
V3,99,random_target_e40_l30,0.00011155393465046714,0.9371591745932789
FFC,99,random_target_e40_l30,0.13390539952320368,0.0
LO3,99,random_target_e40_l30,0.1019411250843161,0.0
V1,100,random_target_e40_l30,0.0074135842997064836,1.60896373531125e-07
PIT,100,random_target_e40_l30,0.0923044376229708,0.0
V2,100,random_target_e40_l30,0.004666745633113433,0.0009729056968311768
LO2,100,random_target_e40_l30,0.14268288333787932,0.0
LO1,100,random_target_e40_l30,0.06865134389327009,0.0
V3,100,random_target_e40_l30,0.00046080736219765103,0.7446693135182842
FFC,100,random_target_e40_l30,0.1317951781444097,0.0
LO3,100,random_target_e40_l30,0.10125505518804927,0.0
V1,101,random_target_e40_l30,0.007169973746622241,4.031720986044658e-07
PIT,101,random_target_e40_l30,0.09279972557806758,0.0
V2,101,random_target_e40_l30,0.00471021390922641,0.0008716823090948679
LO2,101,random_target_e40_l30,0.14280176045479132,0.0
LO1,101,random_target_e40_l30,0.06880832908113119,0.0
V3,101,random_target_e40_l30,0.0005184640939419838,0.7140477933530833
FFC,101,random_target_e40_l30,0.13227967261519494,0.0
LO3,101,random_target_e40_l30,0.10107795938064076,0.0
V1,102,random_target_e40_l30,0.006525755195912989,3.985529737683692e-06
PIT,102,random_target_e40_l30,0.09240350828348974,0.0
V2,102,random_target_e40_l30,0.0036309436871144215,0.010282459769459351
LO2,102,random_target_e40_l30,0.14329659735697906,0.0
LO1,102,random_target_e40_l30,0.06747761675219414,0.0
V3,102,random_target_e40_l30,-0.00086593264733175,0.5405382867472637
FFC,102,random_target_e40_l30,0.13199610838433415,0.0
LO3,102,random_target_e40_l30,0.10091529021292243,0.0
V1,103,random_target_e40_l30,0.006221256353467634,1.0979576729573818e-05
PIT,103,random_target_e40_l30,0.09167047039651674,0.0
V2,103,random_target_e40_l30,0.003458780983656428,0.014505086421757565
LO2,103,random_target_e40_l30,0.14233294220178075,0.0
LO1,103,random_target_e40_l30,0.06718736934732573,0.0
V3,103,random_target_e40_l30,-0.0006760077266572286,0.6328143129423696
FFC,103,random_target_e40_l30,0.13026820904988892,0.0
LO3,103,random_target_e40_l30,0.09972173062151289,0.0
V1,104,random_target_e40_l30,0.008000474410061222,1.5635817187286578e-08
